#SN	    zcmb    zhel    zerr    mag(mu)  dmag    Zero entries(not provided)
sn1998dx    0.05371 0.05422 0.00004 36.45590 0.26835 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1998co    0.01699 0.01807 0.00000 34.26780 0.29091 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1998ab    0.02787 0.02713 0.00006 35.03402 0.27301 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1998v     0.01717 0.01757 0.00003 34.18604 0.29326 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1997dg    0.02965 0.03080 0.00005 35.95895 0.27387 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1997y     0.01639 0.01587 0.00012 34.37640 0.29237 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999aa    0.01525 0.01444 0.00001 34.09600 0.14590 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999ao    0.05431 0.05390 0.00100 36.96861 0.07719 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999ar    0.15588 0.15480 0.00100 39.29446 0.05997 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999aw    0.03924 0.03800 0.00100 36.30553 0.07175 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999bi    0.12393 0.12270 0.00100 38.81001 0.07160 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999bm    0.14394 0.14280 0.00100 39.05282 0.06344 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999bn    0.12971 0.12850 0.00100 38.99561 0.06318 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
sn1999bp    0.07823 0.07700 0.00100 37.78101 0.06812 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996h       0.62000 0.62000 0.00000 43.20662 0.37432 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996i       0.57000 0.57000 0.00000 42.62995 0.32940 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996j       0.30000 0.30000 0.00000 40.90686 0.32266 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1996k       0.38000 0.38000 0.00000 41.98145 0.29468 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
